respondent_id,h1n1_vaccine,seasonal_vaccine
32264,0.0825623774726364,0.3347906452399626
32265,0.4750365137792849,0.7561004220036922
32266,0.1142123806788686,0.3838822495896652
32267,0.052795050327809,0.18904433221170672
32268,0.0386135111334016,0.17120802533083315
32269,0.4249241546053715,0.6557202338690022
32270,0.5803079760248895,0.6639713536632503
32271,0.52492507121431,0.7809839665051503
32272,0.0810034374373498,0.343438885616951
32273,0.2662974220003049,0.4366127715543129
32274,0.399041652584756,0.6837057899309997
32275,0.0870916235366882,0.7356118931341973
32276,0.2658911731836035,0.1771252796696458
32277,0.1369265242504886,0.3172657844775007
32278,0.1201140527934968,0.39533401232966403
32279,0.0607435804767158,0.11492536136561957
32280,0.27185823081623,0.13762780043654702
32281,0.7969784303054742,0.8919777209727409
32282,0.0495456133294459,0.1173005879389174
32283,0.101586627099606,0.6639609350103319
32284,0.6347681089319581,0.7848185921013513
32285,0.2398953325738509,0.4152875743201308
32286,0.1353242031322926,0.5478417226093846
32287,0.0460612946446859,0.3646517042117484
32288,0.2114238904354556,0.65701939269841
32289,0.6177740711684787,0.8538832515239163
32290,0.0206157224670895,0.10815380500429474
32291,0.1472161015760338,0.3444842301109677
32292,0.2115508589265189,0.3433617068660381
32293,0.4193115799436953,0.8122821397583523
32294,0.1031665488765147,0.36179417717054135
32295,0.0429285958199584,0.340383341274851
32296,0.2066350068446057,0.6533263256788763
32297,0.3096043541780637,0.8241701428425278
32298,0.031727675371858,0.05742996597903266
32299,0.0742920257262476,0.18484615862291667
32300,0.0187884208670391,0.13161990377012503
32301,0.1564452324831509,0.48826883836362794
32302,0.0541540850994083,0.1863222331574379
32303,0.2589998270583781,0.3507789707248677
32304,0.1044566762245885,0.43822316303842795
32305,0.0992252593037059,0.33625971346640454
32306,0.5481132238429669,0.7479763667667492
32307,0.2028376900555545,0.3572407946162056
32308,0.2531031877176907,0.7488045353649297
32309,0.3748677727442045,0.6766738584139834
32310,0.3830673715356024,0.6056006783191754
32311,0.0334767623047185,0.3124036078239255
32312,0.3787043456232242,0.5079462873136514
32313,0.0928984098497135,0.23570275998878187
32314,0.0864311582498402,0.5056474439313278
32315,0.1407621881785671,0.20140555057218273
32316,0.1123569283762495,0.9089742921401089
32317,0.0502457280950602,0.3497095580052091
32318,0.0360431140859021,0.46369455357500533
32319,0.2025918761043983,0.8909261337579458
32320,0.0114263316956433,0.031215632315402364
32321,0.2399565919210137,0.4899961436098909
32322,0.1009924831752798,0.2888713699604947
32323,0.7978704579426428,0.8165279916960979
32324,0.1014830638838756,0.6991948800151582
32325,0.2112600558781128,0.36368527777265625
32326,0.1151340855107963,0.2692410842256575
32327,0.0102342303514422,0.143399567152104
32328,0.0517847020651378,0.1490975971845488
32329,0.0720459352773048,0.6738163908749445
32330,0.0930052210578954,0.5608205628216705
32331,0.179522961677875,0.7174410999458115
32332,0.0531812584831487,0.14730955902412982
32333,0.0230576276231848,0.07472029351234666
32334,0.1261803130609151,0.3227532779480498
32335,0.044977458757583,0.1699043890566519
32336,0.0316016418454187,0.2846410796348496
32337,0.138899046430673,0.27826783992084614
32338,0.1168978196395073,0.46475232530743726
32339,0.3662551199117393,0.5626586100565232
32340,0.1740295828396361,0.6131124762198639
32341,0.2509897221632051,0.5405026262390018
32342,0.0598017135964706,0.5927346319573751
32343,0.6434722918522413,0.9260021592946279
32344,0.6575714106139582,0.9121935998965115
32345,0.054612875560767,0.2534073925344645
32346,0.0380889357650555,0.09110597904139636
32347,0.3294257972099632,0.5983902282228519
32348,0.0890988905875776,0.8540341395534348
32349,0.3478313109898867,0.6554218838148164
32350,0.0785559351830865,0.6713012219671652
32351,0.3474476271333152,0.5735375380133724
32352,0.0106165500030227,0.05124853381545272
32353,0.0549918931010176,0.16931123203068196
32354,0.1761233785838862,0.4350139478670086
32355,0.0655400212613272,0.6296256786377364
32356,0.0678258400614808,0.3823553523153474
32357,0.4142454215173448,0.5347481761421534
32358,0.313733975851477,0.867921169917981
32359,0.3688851911493745,0.6383543326099884
32360,0.4244385460624372,0.7590295893582484
32361,0.0452739348290565,0.6978236103760249
32362,0.142850759290767,0.44898971165430573
32363,0.1023156282771746,0.8566790096931453
32364,0.1463585692301243,0.1050937756519885
32365,0.0471932083072658,0.2566621623829638
32366,0.1889186177656052,0.35587851188671915
32367,0.3260009856368308,0.8019210356741199
32368,0.1526111543224123,0.7693066369313533
32369,0.1224847017122735,0.5840114279823126
32370,0.0304374774266144,0.3567934921270946
32371,0.1016473902291553,0.2736848034767523
32372,0.0845583028718124,0.0888177783304098
32373,0.1102268682252918,0.4489547099438779
32374,0.288512056459564,0.5997491387642127
32375,0.1309450405514456,0.6376131278844179
32376,0.0652091745297912,0.13817763831227284
32377,0.1133541596799313,0.575307293364541
32378,0.1120847063077073,0.514023035995494
32379,0.0838532622288237,0.34199755273728494
32380,0.1431289242253973,0.5864296215845175
32381,0.0132451104746591,0.24817164408171677
32382,0.251260080447723,0.33255211475107765
32383,0.2880738065960218,0.7412413594456059
32384,0.0814504337328017,0.29905562206713726
32385,0.0359832548927494,0.1350306294934176
32386,0.0644896928949685,0.5771018676683397
32387,0.3570984357854249,0.41514805638981783
32388,0.117376453658085,0.22549501015793907
32389,0.0420543745218405,0.09819810571764469
32390,0.0950307891459286,0.5466849330589867
32391,0.3090368899851334,0.7473927812156287
32392,0.0967793473851175,0.5649827214530107
32393,0.385039074232487,0.724387973783204
32394,0.0693546848486405,0.1928077515543192
32395,0.2865724910393013,0.8218374660432348
32396,0.0125999158861519,0.12831769349938815
32397,0.1339149271802685,0.3968768974991418
32398,0.2345731548243956,0.5247255651760632
32399,0.644445394878013,0.6843338998043168
32400,0.5303097867308944,0.5957801856151422
32401,0.1040334556306876,0.6612789339951337
32402,0.0536381587807177,0.2104800041121882
32403,0.0604477789474151,0.7572704781052163
32404,0.0338979900666573,0.16645045385453505
32405,0.2666998448442232,0.9043471894052834
32406,0.2970299381271023,0.4273801103259349
32407,0.1240689600253463,0.198591787826553
32408,0.1580921246316395,0.6777394357456238
32409,0.2109273050685046,0.6235404529739077
32410,0.177249074714972,0.7121985979862581
32411,0.2277649961527739,0.3031690452097584
32412,0.071887048167905,0.1282804330895655
32413,0.1594358650798776,0.4494724283717514
32414,0.2901827342640891,0.9018822396473324
32415,0.0387762803848798,0.2807481304955516
32416,0.6795222040064699,0.8713366298854804
32417,0.2335910811795173,0.7303410411711155
32418,0.0903904202692264,0.16911277163077718
32419,0.2110844635499765,0.2781895978152939
32420,0.5338019099208614,0.5231064954271747
32421,0.0963730632275107,0.4780967623685585
32422,0.0676397282430055,0.09794892354244726
32423,0.0245871622405932,0.6371605251620888
32424,0.3010221024588237,0.4525241002370618
32425,0.7193891711497439,0.6994600647293582
32426,0.0610725835456669,0.1636139934884954
32427,0.2299247835228617,0.34520034269061695
32428,0.1613814771745233,0.3970757398552948
32429,0.5805264083271723,0.8441345868265424
32430,0.2017825580015692,0.376381832421228
32431,0.6931397387354954,0.9537462110802544
32432,0.0942387894072356,0.28038193996348865
32433,0.2954460029879477,0.23183308733393926
32434,0.0673542440985082,0.4851343458081459
32435,0.3332440202127755,0.893433773015082
32436,0.0577580354636782,0.42828167060549477
32437,0.0953401717210558,0.13983789555243942
32438,0.1379572456371696,0.16326564069143132
32439,0.1870150993710033,0.6999920526977389
32440,0.0412605151465507,0.43444372337098297
32441,0.3008339936484224,0.6530211619089625
32442,0.021000661603521,0.5905723418989711
32443,0.091190658813249,0.7156674462346283
32444,0.537022685691106,0.7323079395767808
32445,0.0461327611531726,0.12782819635578807
32446,0.2050752194653826,0.8187818018029461
32447,0.0654432196818382,0.19257409126836258
32448,0.195508139812197,0.4419633988910263
32449,0.0078551203153118,0.05215022190932095
32450,0.4837143437021262,0.7441437694903067
32451,0.0278539780587976,0.2923050893566049
32452,0.0986590782472434,0.30529876956008184
32453,0.3749219447807066,0.2632932158940937
32454,0.4117867099494132,0.6560937766884434
32455,0.2517024914917275,0.330889945244552
32456,0.0449438996199163,0.10668357678854822
32457,0.1151870724225949,0.5125118902897824
32458,0.2737724794409552,0.35240146696651214
32459,0.0785761321201152,0.3060781658036867
32460,0.0324505936190906,0.8850379332754311
32461,0.0140779057936108,0.06047625442772963
32462,0.0500295277432562,0.7329595677400123
32463,0.3986931619651864,0.747929605323704
32464,0.4754055552046622,0.6448717591715919
32465,0.1083993985497731,0.8240431421108555
32466,0.1139503280986898,0.2214841397808289
32467,0.1088564101801012,0.18206537410811008
32468,0.042209578299637,0.13840465205338573
32469,0.0434704408821329,0.5707577733666332
32470,0.0850496772744174,0.4227449411390475
32471,0.1274651268328115,0.37805962404650967
32472,0.1443324875332693,0.45023470302643254
32473,0.0267361523107551,0.13644334268146271
32474,0.1103017483954945,0.13498935368470422
32475,0.3949978196322997,0.9417992506268852
32476,0.0631735176756235,0.31566299450224006
32477,0.0304453193282074,0.19947185918417007
32478,0.1331747011740962,0.6635747413826305
32479,0.0317323631253311,0.37444470050603307
32480,0.0848230887874572,0.16310318289799247
32481,0.0785832497181976,0.2825938871170417
32482,0.0476600347545624,0.767351679298819
32483,0.1017524333565611,0.6195318887912503
32484,0.2884820256038467,0.7388657676923537
32485,0.0959573377879877,0.16337606198562776
32486,0.1070761601587959,0.18620006730323801
32487,0.3249639801457074,0.4317093942574578
32488,0.1240761149799063,0.4338501451033787
32489,0.3527808638087447,0.5679256141285516
32490,0.1342671714457081,0.830376647753178
32491,0.7140454915780051,0.9107829273884387
32492,0.2999101834326598,0.5087845938412919
32493,0.0559358746632736,0.09658287324972535
32494,0.2702099689971911,0.8625412919663666
32495,0.6420401671945919,0.6613094154358157
32496,0.0969683599774563,0.19418994753325394
32497,0.2345873329560649,0.35717242141054734
32498,0.4258642559998862,0.6552112837653352
32499,0.0445674382879349,0.15232878612720932
32500,0.0383985896422411,0.10488863834487405
32501,0.7520210367412022,0.8658316025969343
32502,0.3813975634995775,0.6022649133729882
32503,0.1132546930490203,0.3488133112616011
32504,0.5199931494598757,0.6434969958270806
32505,0.0473138032425777,0.7407964713681016
32506,0.3885314319805261,0.6992260690073906
32507,0.036576226166537,0.1130530699645884
32508,0.5822616403291737,0.627917017097972
32509,0.1813036959910294,0.599167603122272
32510,0.1741635700377356,0.8259551593376409
32511,0.3017916792359592,0.4252109978097294
32512,0.1412252646843898,0.30693891666849166
32513,0.2919776232872481,0.5419169780234149
32514,0.062806270667204,0.3380193301152219
32515,0.2037238514426624,0.16474377307465252
32516,0.3856489583118274,0.6253476107023963
32517,0.0394895444774857,0.133581657809035
32518,0.5318945455874627,0.5724307636621977
32519,0.4063260115283585,0.7857346707941885
32520,0.0811890526238979,0.1766191397942366
32521,0.0128518828136484,0.07903966615516267
32522,0.1214089905247228,0.3236836556872596
32523,0.1632977550827986,0.6704269736720487
32524,0.3327042938364508,0.4035864954570474
32525,0.5057745636508966,0.756177237968689
32526,0.0415387217500885,0.2826449954375896
32527,0.1988672898298779,0.5950785197373364
32528,0.3469328196138417,0.8451376601820508
32529,0.0393560039617172,0.7381808246333545
32530,0.5851246629781794,0.7332221485116042
32531,0.0441024849806939,0.11610320303303892
32532,0.2846346534588903,0.30392286722253287
32533,0.8088412757083853,0.9304958358279986
32534,0.7395594019818948,0.7404119513601033
32535,0.064031165548271,0.13214704309225897
32536,0.1253577427244237,0.172029405691112
32537,0.7491644032630075,0.8830639410576817
32538,0.2642194617454927,0.3327531850532532
32539,0.045148292260973,0.11952518711109852
32540,0.0778304782565935,0.3940002994703769
32541,0.0652344755808874,0.3762193471182524
32542,0.1253162721157961,0.6025328743660289
32543,0.1042094995472373,0.5886235052837451
32544,0.029551922071014,0.20262891232599298
32545,0.5481704512200279,0.9633153128877835
32546,0.4039230807705684,0.22771453080104156
32547,0.200805114077387,0.7556815345934463
32548,0.0521871582225086,0.22399891426305266
32549,0.0509198737672643,0.12510250541195753
32550,0.3159738235956789,0.8689235456848184
32551,0.0931236915118394,0.14534790010354673
32552,0.369769663683991,0.7939405731652802
32553,0.0374283380453437,0.3410716506370193
32554,0.4633757027813514,0.8001671306234106
32555,0.0572758759721822,0.548106838130119
32556,0.3961557332239463,0.5944463957671223
32557,0.0460666183861042,0.17060177290707007
32558,0.1174731558485711,0.37376544776223747
32559,0.1905142779048611,0.3777605174607989
32560,0.6405619182007727,0.7701533502975263
32561,0.0482963327229993,0.22457631958056168
32562,0.1736633102950538,0.1771877362394889
32563,0.7550087656489551,0.8555852632098526
32564,0.5439135110803744,0.8767208774392419
32565,0.0484261842978348,0.3557753406776727
32566,0.0708682434854787,0.5542469612616592
32567,0.1084835496565051,0.5594581286394973
32568,0.139000857124171,0.43509837138698754
32569,0.3829411545067435,0.8262611568809368
32570,0.0193314433988904,0.19886241027605636
32571,0.5417513854041086,0.5739900022736258
32572,0.1952310147469868,0.9233103488635783
32573,0.0082489464343396,0.026686735811690347
32574,0.1364060833372797,0.854300997980169
32575,0.1279025135863896,0.2860734414056824
32576,0.279374351683717,0.7947575452856769
32577,0.0305187486114551,0.1041092663152249
32578,0.0567750257688571,0.6508083869483927
32579,0.4370551131347886,0.7967758738210694
32580,0.4826026988541098,0.6478008511985556
32581,0.072066117557642,0.7094767166332464
32582,0.152851303878305,0.9559618630333502
32583,0.1636975101095749,0.593320475707023
32584,0.7370377974348618,0.8119154471415742
32585,0.1901445261728137,0.28403918421219776
32586,0.0613720365328415,0.4904040286252258
32587,0.1310472417319123,0.7293554096806694
32588,0.1132485573479768,0.24191883565852032
32589,0.2178795720297387,0.44684496478406266
32590,0.0780685283121282,0.1665410633775079
32591,0.1131105726970839,0.9419240955313386
32592,0.3688546282326354,0.5771038577649873
32593,0.1441901381364657,0.6968194189543123
32594,0.055676643741082,0.47418940187671504
32595,0.1293284328516532,0.489840803410398
32596,0.1285358823898112,0.24225165034541032
32597,0.0768565420372544,0.8374812282492502
32598,0.1018415262931552,0.39120220671879985
32599,0.0414373625388398,0.09329035928424766
32600,0.4213996495664739,0.4850929946893073
32601,0.041624233672959,0.5522355269884415
32602,0.7001259308165867,0.9148523959672988
32603,0.0174704266956477,0.12325795089941975
32604,0.2133949256004716,0.2961634991265618
32605,0.130890749112859,0.18357061846400022
32606,0.0567079265497161,0.5313792638074855
32607,0.2423845309414765,0.507390075390166
32608,0.0533676384722173,0.27393058119674946
32609,0.2188646193738013,0.819343956979138
32610,0.5661863195436935,0.8615984959028599
32611,0.6444983396538284,0.7824807025203346
32612,0.0642830162317402,0.544984278935925
32613,0.0779679728536166,0.20626201219188517
32614,0.1902582462745061,0.37080231058012164
32615,0.2177927552161,0.9643665161746066
32616,0.1400967988879394,0.823068485820876
32617,0.242113087460649,0.8724216946818548
32618,0.537854692349226,0.4182623873118669
32619,0.108756677411441,0.2838662856808214
32620,0.6576253381322765,0.8932876234805056
32621,0.125962370121557,0.521011747465458
32622,0.1536311774654754,0.2780628229433561
32623,0.1368167553097739,0.29823205131092295
32624,0.363179072018814,0.5708319426929216
32625,0.1215855342939788,0.3773066053821286
32626,0.0699477681856199,0.6984289134204784
32627,0.0246076163350531,0.0843118911648682
32628,0.7377443431703239,0.9006122628562466
32629,0.1061051680902638,0.2051895314891618
32630,0.1016288454718199,0.6817876125978481
32631,0.0935329496823161,0.7848228466523842
32632,0.1026798678842252,0.11153765688939063
32633,0.5110543314052113,0.7169180951773105
32634,0.0676341303775953,0.3062414651583058
32635,0.1789688807974297,0.351637088294567
32636,0.1138423158137678,0.21634814389402082
32637,0.0624674058568113,0.09557539060963947
32638,0.3615025209726317,0.7380668557844274
32639,0.1311715760295515,0.35837312884880507
32640,0.1175537521659322,0.9125574072652756
32641,0.342900023762898,0.7609428978973624
32642,0.2986049145745849,0.5379360838403963
32643,0.0788512624959043,0.8042607783073906
32644,0.706285039735807,0.7629059544691986
32645,0.1595178186897737,0.28922638644421284
32646,0.0708050858214689,0.7791256741292603
32647,0.2921450379586807,0.5985680402636637
32648,0.4156287852582315,0.6347998097825944
32649,0.2225474280230516,0.7508921994889746
32650,0.0637038773888966,0.4436549541302785
32651,0.2622104961245168,0.41775581266412204
32652,0.5567830315985988,0.5753539738876016
32653,0.0832296163247458,0.7580410250840848
32654,0.0722672562124328,0.6370120694971113
32655,0.1207222001519824,0.6183024275303417
32656,0.2674172415888567,0.585140825361512
32657,0.3598278017076712,0.2786046047278248
32658,0.0275745662445519,0.3743280867455624
32659,0.3497866550427081,0.37053662848326735
32660,0.0316878812482367,0.18632607791968442
32661,0.1110929636944828,0.7288427332847185
32662,0.0858507305121411,0.15142127252582427
32663,0.1032645236552823,0.8776189356719136
32664,0.0727657650810972,0.12532290521785497
32665,0.1454852693124907,0.8844512312339046
32666,0.2339930047256192,0.544176837962937
32667,0.3305288066598506,0.6794942002660637
32668,0.0035095690565145,0.0264998603958909
32669,0.0326611728928666,0.6891463578655593
32670,0.3037487666478187,0.37300803585205955
32671,0.0506227352926341,0.1898665420259684
32672,0.2187647689108138,0.4443875894616986
32673,0.1816415720630466,0.37453280371005765
32674,0.0208366090460766,0.2428476643166408
32675,0.0289584777286129,0.17408521036069666
32676,0.141812619395166,0.5746999818008394
32677,0.0471982599514907,0.770836794923032
32678,0.1396554821858625,0.3450075556370313
32679,0.0391914656036903,0.11162078994211237
32680,0.0890985563144139,0.1180164251984247
32681,0.0883023736923877,0.4012653286884651
32682,0.098660398985712,0.8407594860994523
32683,0.1791355354252845,0.394408862547432
32684,0.0775864764403479,0.1178986449993217
32685,0.0453492756178632,0.3991136965055421
32686,0.0193604921515004,0.08828651548594466
32687,0.0951330849717101,0.4828265585679073
32688,0.0366783746213145,0.1126646109826109
32689,0.8392326564720933,0.925601109547418
32690,0.0773042651043407,0.6689327613704192
32691,0.1251397844299236,0.3521372568887356
32692,0.0652643147523633,0.2773520834347866
32693,0.2103419455192007,0.3457797453063371
32694,0.2151965310674761,0.3361837897934611
32695,0.7129688912673382,0.8688890881588668
32696,0.2346488079500317,0.6702356704762326
32697,0.1525507267598636,0.2309590312791715
32698,0.160825204995754,0.6451965254486732
32699,0.3249861161913082,0.4815815523470421
32700,0.0555121391493392,0.27653106044656034
32701,0.0301217999882752,0.04785592147348644
32702,0.0595589521403017,0.3518943624786455
32703,0.0454137865655577,0.16725454471892032
32704,0.2452251793164245,0.3842178518445491
32705,0.1039949703070657,0.20502658147160496
32706,0.1557976809111856,0.5386240116885176
32707,0.0553939067553602,0.38766573176222596
32708,0.0697380596897148,0.2316116546499177
32709,0.0891057894630192,0.411325586164794
32710,0.0745351985726886,0.16627155081397793
32711,0.2343902500098783,0.7791479203795706
32712,0.08465639313937,0.5412768355494951
32713,0.1102439017029968,0.16680552023141548
32714,0.14251263937544,0.6108361211052346
32715,0.2343696561061361,0.5044467654951038
32716,0.0404489327176453,0.18749754390666182
32717,0.0733441243584224,0.6075285446181421
32718,0.0841250286564154,0.13080297980803451
32719,0.037758343778833,0.07333802266186198
32720,0.1021205160120245,0.942805465113029
32721,0.2609574444914591,0.7024554356650125
32722,0.1167865165221528,0.438160213258439
32723,0.02384810570822,0.07212422382012455
32724,0.4617316804539726,0.23301163111498557
32725,0.1952919982947371,0.6114857540093234
32726,0.1239521051363073,0.696562417413439
32727,0.2435229394297034,0.5334712920521371
32728,0.0507814413857022,0.18076072331567378
32729,0.2436603251410351,0.2963004320388378
32730,0.0205303994420181,0.06712297077793004
32731,0.7023548667801319,0.9476217615896916
32732,0.210190085473341,0.7094550126430368
32733,0.2926921227627879,0.4508621286594062
32734,0.077853106841247,0.11186103437748249
32735,0.0566151708320285,0.16674876208098074
32736,0.0310128708891934,0.16922041663679344
32737,0.1224027081559646,0.2773191815242852
32738,0.4356292629713497,0.5887541299957189
32739,0.0400258766444514,0.08385155016340054
32740,0.0375358453692366,0.7940698737588621
32741,0.0178802614728803,0.22324877534383378
32742,0.2421437546731434,0.8158901454848442
32743,0.0213142688011809,0.0630884246430735
32744,0.3237099739457553,0.718183852298316
32745,0.3161702762897411,0.6070598911638996
32746,0.3797743706450988,0.38852114941548277
32747,0.0392353028193535,0.28169770577418435
32748,0.34580765688164,0.7417542812800967
32749,0.1392570213345282,0.2589891145309157
32750,0.4390220257105348,0.7511065380574683
32751,0.0276839927650721,0.9209601499844527
32752,0.0900440893158309,0.3414754508250001
32753,0.1666193950498425,0.2846746113057237
32754,0.0246834759765361,0.06866971383902368
32755,0.8275983181129891,0.9125860058304378
32756,0.1212280671151189,0.4182369116498517
32757,0.0277487445363834,0.0650243454400545
32758,0.5121905130719306,0.9251083018575654
32759,0.2065389427993628,0.543682003836058
32760,0.0910039490338156,0.2508204365164507
32761,0.0526754612374203,0.8211530753749801
32762,0.0197132396815281,0.08566083867568128
32763,0.0300120487467561,0.08671190218030626
32764,0.0445620018210741,0.07138253078158213
32765,0.0832336656105205,0.1781925041161549
32766,0.0284858592530664,0.07554561896689063
32767,0.0693980238204312,0.2777576960569876
32768,0.0539350167898215,0.2806112910370583
32769,0.0529081223477274,0.09985187156146953
32770,0.5609392297651464,0.8594640914565104
32771,0.0258731787905732,0.03591944607728248
32772,0.1073165157361385,0.6189795911440598
32773,0.0483310620170411,0.3040050937583817
32774,0.0221446962091287,0.1575961561245067
32775,0.0428542814592586,0.5243716985506806
32776,0.0292449805404459,0.8760813884188952
32777,0.4221909412104702,0.6158273141753682
32778,0.0476168683965098,0.07963032192854815
32779,0.3748393507847902,0.5159382361272579
32780,0.0909148254478153,0.09353680760424413
32781,0.2721347913285871,0.48035011952019335
32782,0.0332278288742963,0.928228600140699
32783,0.0793964909204734,0.26709954792868373
32784,0.3415246347642903,0.4341133293693548
32785,0.0880545627741963,0.2900605074521294
32786,0.4269410427358843,0.6897807593030695
32787,0.161420039907864,0.6139504129470131
32788,0.2824312218896812,0.6521927542651001
32789,0.5537191442892234,0.6696492378757118
32790,0.6931769546487768,0.6742874774980403
32791,0.2864175251798034,0.7658267852403015
32792,0.3840873781789927,0.6153797347140942
32793,0.0743173188172381,0.18448108372500466
32794,0.0663422531444758,0.48908897526281375
32795,0.0252815196285941,0.08151192401903061
32796,0.6098603783329699,0.6155279811496253
32797,0.0269602100266832,0.22255929217151005
32798,0.0449626180626035,0.25417356472111663
32799,0.3820677904191014,0.8329097322429438
32800,0.0295392926043865,0.2496963605888809
32801,0.5620838921281959,0.5328214512684954
32802,0.284920837294899,0.39154356486926606
32803,0.0550630733690209,0.16400508254635374
32804,0.3794063153080466,0.7320929307718267
32805,0.0997638772134008,0.287681751459187
32806,0.0992973986104024,0.27055989497990496
32807,0.0469317477322862,0.47177162886860796
32808,0.033576067057549,0.269383213818809
32809,0.2441632085045985,0.3251052188050472
32810,0.1799712664503991,0.5944127209160769
32811,0.0286353474047593,0.10387260743368783
32812,0.0616399762556629,0.3153618987804207
32813,0.0370175873070245,0.1213019305284714
32814,0.0539636515363487,0.09812918199079365
32815,0.2233188393584489,0.72016663435378
32816,0.4121541789863447,0.6270766153063453
32817,0.2492309068025067,0.8904696675651237
32818,0.3510800299304496,0.9043841404509527
32819,0.094391153525272,0.23883749209454963
32820,0.2076289172802501,0.41122283632636153
32821,0.5442433851175,0.5086219359970773
32822,0.0708080190139117,0.6981070216268563
32823,0.1555490945534207,0.43538517705851004
32824,0.0646729301809165,0.30444460334292245
32825,0.3889105870507117,0.5512119547696334
32826,0.7131395185273681,0.8156522874084903
32827,0.0773155106312253,0.756164292083612
32828,0.1708015006730771,0.8323045191214758
32829,0.8089595825661903,0.911596914266415
32830,0.0289258312771603,0.17507041188380543
32831,0.0216019281433544,0.057784025078004314
32832,0.0777711369898163,0.33795917129395076
32833,0.0681911328753459,0.13852989780261996
32834,0.4229737402154232,0.7458965669880003
32835,0.0948110745724758,0.7022962320840147
32836,0.6449772641418811,0.4849109129993408
32837,0.526814497345217,0.6640610219552848
32838,0.0459931189861652,0.729696510525671
32839,0.0994540937074936,0.3029207137630967
32840,0.1273996533769066,0.1816982657190448
32841,0.4146016423224248,0.4317483886619093
32842,0.0265431156055805,0.1369133006242041
32843,0.8556761466510994,0.9520721626305586
32844,0.0148876357675286,0.14616733470552395
32845,0.0387977716843556,0.143735883513884
32846,0.0919747996121261,0.28967864151237116
32847,0.1834668291423961,0.40024276127211794
32848,0.1623255905160208,0.30973304659896894
32849,0.0603277216131151,0.12166645838984662
32850,0.1000741653194158,0.378638582654974
32851,0.351178894308904,0.24265375779147572
32852,0.5772572453435897,0.8438465498495741
32853,0.0209502550248452,0.16310071481061675
32854,0.4286387962881041,0.8254355520603006
32855,0.0668661822390045,0.3251758214885586
32856,0.0680070360225107,0.8465560836198446
32857,0.0520076607662413,0.42041114956627706
32858,0.1290276528079458,0.18795289063581486
32859,0.1001836469802409,0.3650155139571929
32860,0.2892225830627922,0.8258013812299517
32861,0.2245608467260488,0.6649656459141092
32862,0.2441971461367416,0.46912847784908235
32863,0.0650616865700179,0.10505075529887702
32864,0.1458259869995562,0.19187697495567352
32865,0.0369987288978191,0.3429514603514232
32866,0.0610933365210118,0.11577129057229628
32867,0.3827075811791469,0.4499416231890592
32868,0.0885351322198794,0.32161186537054487
32869,0.031923935068543,0.11065189112030288
32870,0.1180119793239231,0.5143498059343101
32871,0.0954050755172144,0.19549007410205904
32872,0.187762842976497,0.5173734455207593
32873,0.5189889661730895,0.619637024182738
32874,0.0228969565769666,0.316208906572138
32875,0.0504101490956435,0.09679599637577137
32876,0.5916766486542634,0.8464710049738353
32877,0.0310263502278138,0.19918523100917973
32878,0.0698463028897465,0.2855985322511474
32879,0.011430367203783,0.07608434031878532
32880,0.5985176441747972,0.7717182162587549
32881,0.201538454946858,0.4718369669237422
32882,0.2121149975682746,0.3178571063791043
32883,0.1772396646504921,0.6749593263064428
32884,0.0789395070661542,0.15826106576724974
32885,0.3623704736453797,0.6094116728105178
32886,0.0492478496210114,0.1570459812113973
32887,0.2133383545912546,0.8537356818039457
32888,0.1452849540841372,0.24661134550725233
32889,0.4529910652589388,0.4337074647929293
32890,0.0379260122280922,0.376074807536497
32891,0.7025028759956244,0.6341542144222896
32892,0.5312177912091313,0.6191795668573532
32893,0.1797673680094118,0.363782646635756
32894,0.3448213399765394,0.4480506617376474
32895,0.0813237326015364,0.6721413778944196
32896,0.1319745913076134,0.16571076727145131
32897,0.2372959753498184,0.30076329217221487
32898,0.2803896785756417,0.5924254865829703
32899,0.4226122000463264,0.6664522309438521
32900,0.3095725271349363,0.6988618729272996
32901,0.2835128011708254,0.9036291709864093
32902,0.0531531667391941,0.3185204454257137
32903,0.3915370889907647,0.6207252376117866
32904,0.0518144815049445,0.07730528604797086
32905,0.0134247727719087,0.11736422047927544
32906,0.2499739952558007,0.4827664049925166
32907,0.7101812841019499,0.7275924086066701
32908,0.5720990842242679,0.7063944877263186
32909,0.3443452002557924,0.6933399729943394
32910,0.0548148946933032,0.5069115070388557
32911,0.3345792805954456,0.43963904170311635
32912,0.0450091603170235,0.18723640991263762
32913,0.4656592951046255,0.8828209948131374
32914,0.2918918663553634,0.6707109796933178
32915,0.0782070673601666,0.43543141591375195
32916,0.055093454059755,0.3863734103976689
32917,0.1020991185965367,0.68906434459654
32918,0.4427740198135962,0.87431608372257
32919,0.661788949064325,0.4895236549672533
32920,0.1921580268868713,0.40413680809680713
32921,0.4267831601686119,0.33119236632699384
32922,0.0293846614030001,0.09402559881414713
32923,0.2186848663839641,0.9396621015187054
32924,0.5298496184588982,0.8992843496807984
32925,0.0506332577672192,0.2913686931877154
32926,0.0321647819709774,0.15151257550846217
32927,0.0332585864587678,0.10707640765421
32928,0.2151165428761951,0.22654474305748884
32929,0.1115483713222332,0.4476468109964432
32930,0.1718162432775675,0.5545540061236716
32931,0.0215338091809081,0.15439271177859532
32932,0.1736085400101218,0.2945852427112658
32933,0.0744707799932682,0.0951800119985116
32934,0.2312714903536963,0.3969952358372751
